"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201612","5호선","영등포구청","85580","20579","91124","18837","20170108"
"201612","5호선","영등포시장","194797","74903","219455","76386","20170108"
"201612","5호선","올림픽공원(한국체대)","161637","32429","155893","29471","20170108"
"201612","5호선","천호(풍납토성)","527398","150054","549319","156288","20170108"
"201612","6호선","녹사평(용산구청)","214451","21594","235792","21519","20170108"
"201612","6호선","보문","234246","37793","206293","36234","20170108"
"201612","6호선","망원","330180","86835","358739","91615","20170108"
"201612","6호선","효창공원앞","190265","42572","178758","40887","20170108"
"201612","6호선","광흥창(서강)","245704","60388","238508","59440","20170108"
"201612","6호선","석계","352364","75196","351744","76196","20170108"
"201612","6호선","청구","118577","19531","111487","22716","20170108"
"201612","6호선","봉화산(서울의료원)","247602","51332","226721","50476","20170108"
"201612","6호선","월곡(동덕여대)","332194","74334","309368","74374","20170108"
"201612","6호선","월드컵경기장(성산)","149116","48040","159148","47298","20170108"
"201612","6호선","상월곡(한국과학기술연구원)","161757","37795","143929","36878","20170108"
"201612","6호선","증산(명지대앞)","268782","68741","252584","69002","20170108"
"201612","6호선","창신","89495","17133","73785","16345","20170108"
"201612","6호선","응암","458761","109178","444429","107838","20170108"
"201612","6호선","이태원","532774","37807","618936","39941","20170108"
"201612","6호선","약수","92771","23649","94455","21695","20170108"
"201612","6호선","새절(신사)","354576","85893","329263","88045","20170108"
"201612","6호선","연신내","15","1","0","0","20170108"
"201612","6호선","역촌","87850","34006","110536","33493","20170108"
"201612","6호선","안암(고대병원앞)","396922","32504","400871","31179","20170108"
"201612","6호선","신당","242077","37511","244544","36166","20170108"
"201612","6호선","상수","339248","24581","408843","25288","20170108"
"201612","6호선","삼각지","231199","22349","183107","18695","20170108"
"201612","6호선","불광","144388","41172","142080","32546","20170108"
"201612","6호선","버티고개","65073","14581","58338","16230","20170108"
"201612","6호선","마포구청","354111","82190","309203","76232","20170108"
"201612","6호선","동묘앞","225017","68012","225968","61846","20170108"
"201612","6호선","돌곶이","243317","63720","217299","63564","20170108"
"201612","6호선","독바위","74141","20132","75037","23966","20170108"
"201612","6호선","대흥(서강대앞)","218315","43763","230516","44286","20170108"
"201612","6호선","디지털미디어시티","402151","61683","447497","61520","20170108"
"201612","6호선","구산","204757","56210","135355","57583","20170108"
"201612","6호선","고려대(종암)","280518","35654","268085","36741","20170108"
"201612","6호선","태릉입구","139387","26721","169206","27798","20170108"
"201612","6호선","한강진","217392","14099","267252","14059","20170108"
"201612","6호선","합정","404451","38952","379147","36362","20170108"
"201612","6호선","화랑대(서울여대입구)","373310","45401","274469","40808","20170108"
"201612","6호선","공덕","498795","75212","490622","71038","20170108"
"201612","7호선","뚝섬유원지","198424","37815","190657","37604","20170108"
"201612","7호선","노원","563114","113150","615155","113799","20170108"
"201612","7호선","삼산체육관","155967","24015","138482","23410","20170108"
"201612","7호선","부천시청","361029","44513","364296","42937","20170108"
"201612","7호선","보라매","257249","42448","258613","42160","20170108"
"201612","7호선","반포","174444","32279","168673","31344","20170108"
"201612","7호선","가산디지털단지","1204734","77754","1200950","72644","20170108"
"201612","7호선","먹골","283605","58616","268327","59437","20170108"
"201612","7호선","학동","627767","64142","712567","61802","20170108"
"201612","7호선","건대입구","491476","53724","545814","49754","20170108"
"201612","7호선","고속터미널","635694","84268","531814","73738","20170108"
"201612","7호선","공릉(서울과학기술대)","337244","66855","329330","67922","20170108"
"201612","7호선","대림(구로구청)","308996","35913","314249","34609","20170108"
"201612","7호선","광명사거리","720133","149748","689107","152769","20170108"
"201612","7호선","논현","566255","53897","637007","54392","20170108"
"201612","7호선","군자(능동)","386676","79181","231601","56846","20170108"
"201612","7호선","까치울","185191","22287","165676","21992","20170108"
"201612","7호선","굴포천","253458","33322","261505","33823","20170108"
"201612","7호선","남성","298495","69072","270724","70077","20170108"
"201612","7호선","남구로","450212","59391","472923","60834","20170108"
"201612","7호선","내방","379229","65059","393464","63509","20170108"
"201612","7호선","도봉산","250206","38156","284719","53037","20170108"
"201612","7호선","마들","316283","74569","279029","73909","20170108"
"201612","7호선","면목","423139","83489","401781","85667","20170108"
"201612","7호선","부평구청","351432","30517","271381","27180","20170108"
"201612","7호선","부천종합운동장","149671","16642","134429","16074","20170108"
"201612","7호선","사가정","415386","91978","405026","90675","20170108"
"201612","7호선","상동","413313","45805","427281","46416","20170108"
"201612","7호선","상도","298232","61695","283732","58069","20170108"
"201612","7호선","상봉(시외버스터미널)","490080","75181","467912","71625","20170108"
"201612","7호선","수락산","363315","87646","344610","87728","20170108"
"201612","7호선","숭실대입구(살피재)","422620","59035","410968","60779","20170108"
"201612","7호선","신대방삼거리","419106","92887","391550","94183","20170108"
"201612","7호선","신중동","414609","48151","410198","46838","20170108"
"201612","7호선","신풍","285284","65998","268674","67588","20170108"
"201612","7호선","어린이대공원(세종대)","431409","41624","426612","40317","20170108"
"201612","7호선","온수(성공회대입구)","313419","34312","298706","34659","20170108"
"201612","7호선","용마산","167888","34900","145261","38165","20170108"
"201612","7호선","이수","469224","80626","470302","76952","20170108"
"201612","7호선","장암","69125","7382","23453","4475","20170108"
"201612","7호선","장승배기","276687","77420","264556","78635","20170108"
"201612","7호선","중계","413553","92975","369332","90468","20170108"
"201612","7호선","중곡","266716","59864","239125","60961","20170108"
"201612","7호선","중화","307604","60631","288016","60298","20170108"
"201612","7호선","천왕","221525","44083","198821","43851","20170108"
"201612","7호선","철산","683083","99883","690893","98240","20170108"
"201612","7호선","청담","585084","76300","702275","75071","20170108"
"201612","7호선","춘의","236608","26484","229705","25636","20170108"
"201612","7호선","태릉입구","245085","39339","222845","35706","20170108"
"201612","7호선","하계","550392","108347","513185","102350","20170108"
"201612","7호선","강남구청","423513","49574","473347","49601","20170108"
"201612","8호선","가락시장","184110","54026","228076","52830","20170108"
"201612","8호선","천호(풍납토성)","512026","92408","588846","89237","20170108"
"201612","8호선","남한산성입구(성남법원.검찰청)","378630","72011","334806","69380","20170108"
"201612","8호선","단대오거리","314141","68704","292210","64198","20170108"
"201612","8호선","몽촌토성(평화의문)","161963","40028","175330","40325","20170108"
"201612","8호선","모란","97094","50721","76960","34809","20170108"
"201612","8호선","문정","264365","35925","265968","35243","20170108"
"201612","8호선","복정","286213","40572","215761","36579","20170108"
"201612","8호선","산성","169614","35669","158854","39545","20170108"
"201612","8호선","석촌","226749","59568","239128","60173","20170108"
"201612","8호선","송파","139000","34709","137948","34909","20170108"
"201612","8호선","수진","124969","43480","112543","43327","20170108"
"201612","8호선","신흥","113860","45580","118844","47001","20170108"
"201612","8호선","암사","470695","89058","403239","87469","20170108"
"201612","8호선","잠실(송파구청)","369494","61402","449657","57333","20170108"
"201612","8호선","장지","438736","61203","421056","58837","20170108"
"201612","8호선","강동구청","275526","61852","280596","62904","20170108"
"201612","9호선","가양","540801","119050","514321","115834","20170108"
"201612","9호선","개화","170013","33032","107375","25537","20170108"
"201612","9호선","고속터미널","451844","52922","598269","60390","20170108"
"201612","9호선","구반포","81118","23729","86492","23950","20170108"
"201612","9호선","공항시장","72022","21192","80964","23488","20170108"
"201612","9호선","국회의사당","456736","58599","460414","51890","20170108"
"201612","9호선","김포공항","273846","18581","353340","20304","20170108"
"201612","9호선","노들","121705","30048","102397","28309","20170108"
"201612","9호선","노량진","809184","88506","850315","92158","20170108"
"201612","9호선","당산","510875","61453","474434","56585","20170108"
"201612","9호선","동작(현충원)","43696","11542","33088","9760","20170108"
"201612","9호선","등촌","246630","79038","240745","79822","20170108"
"201612","9호선","마곡나루","85621","9763","78308","9399","20170108"
"201612","9호선","사평","74440","14302","68388","14131","20170108"
"201612","9호선","샛강","134463","25442","145157","25877","20170108"
"201612","9호선","선유도","187603","24980","183978","24374","20170108"
"201612","9호선","신논현","898579","51685","917080","49079","20170108"
"201612","9호선","신목동","111803","18095","95398","16532","20170108"
"201612","9호선","신반포","87356","24097","88404","24988","20170108"
"201612","9호선","신방화","216547","43006","208554","43151","20170108"
"201612","9호선","양천향교","198502","38274","195974","37982","20170108"
"201612","9호선","여의도","573234","43642","544905","38754","20170108"
"201612","9호선","염창","447473","59305","428263","59195","20170108"
"201612","9호선","흑석(중앙대입구)","268312","53644","280329","55183","20170108"
"201612","9호선","증미","184366","40886","189427","41369","20170108"
"201612","9호선2단계","봉은사","387987","35059","380522","33322","20170108"
"201612","9호선2단계","삼성중앙","130651","19476","137686","19243","20170108"
"201612","9호선2단계","종합운동장","172732","13534","138389","11167","20170108"
"201612","9호선2단계","언주","229629","24064","231362","23442","20170108"
"201612","9호선2단계","선정릉","194627","19497","202556","18827","20170108"
"201612","경강선","초월","52377","9596","48507","9595","20170108"
"201612","경강선","판교","71691","9274","69828","7132","20170108"
"201612","경강선","부발","41642","5034","34851","4674","20170108"
"201612","경강선","삼동","33449","6306","24292","6179","20170108"
"201612","경강선","세종대왕릉","5341","2974","5288","2974","20170108"
"201612","경강선","여주","48720","16202","46900","15712","20170108"
"201612","경강선","곤지암","51261","11074","45746","10601","20170108"
"201612","경강선","이매","35223","8758","20990","6647","20170108"
"201612","경강선","이천","60169","11168","62191","11862","20170108"
"201612","경강선","경기광주","123469","17587","121122","18351","20170108"
"201612","경강선","신둔도예촌","25379","5188","21759","4708","20170108"
"201612","경부선","지제","38851","5758","37668","5714","20170108"
"201612","경부선","명학","280159","42890","279830","42558","20170108"
"201612","경부선","진위","45451","8044","40423","7492","20170108"
"201612","경부선","천안","205225","59794","176892","58214","20170108"
"201612","경부선","평택","378804","68178","369059","66093","20170108"
"201612","경부선","화서","225283","41913","222773","42497","20170108"
"201612","경부선","병점","426998","56416","422109","55796","20170108"
"201612","경부선","서동탄","40734","8680","36447","8047","20170108"
"201612","경부선","서울역","14","0","0","0","20170108"
"201612","경부선","서정리","136012","24872","131884","24206","20170108"
"201612","경부선","성균관대","444335","52944","415610","52752","20170108"
"201612","경부선","석수","320302","46508","279267","44195","20170108"
"201612","경부선","성환","117368","20407","114511","19956","20170108"
"201612","경부선","세류","115467","19018","107031","19033","20170108"
"201612","경부선","세마","72148","12774","62486","12349","20170108"
"201612","경부선","송탄","130797","24904","125955","24451","20170108"
"201612","경부선","수원","1208232","143344","1299394","149897","20170108"
"201612","경부선","신길","283733","48060","225278","42740","20170108"
"201612","경부선","신도림","98616","19670","100090","22082","20170108"
"201612","경부선","안양","751967","115005","737266","116788","20170108"
"201612","경부선","영등포","1369605","279616","1488863","280516","20170108"
"201612","경부선","오산","280890","41455","260559","41791","20170108"
"201612","경부선","오산대","73458","10822","71207","10356","20170108"
"201612","경부선","용산","1090309","133065","1106943","132057","20170108"
"201612","경부선","의왕","230726","37898","215624","38001","20170108"
"201612","경부선","가산디지털단지","453395","29777","550837","32786","20170108"
"201612","경부선","광명","31058","2002","27075","2013","20170108"
"201612","경부선","관악","220212","53865","200602","51838","20170108"
"201612","경부선","구로","582225","94870","621572","91981","20170108"
"201612","경부선","군포","200626","34079","191654","32926","20170108"
"201612","경부선","금정","786822","107354","789318","108182","20170108"
"201612","경부선","금천구청","290208","76316","264391","76276","20170108"
"201612","경부선","남영","332824","42724","359930","44264","20170108"
"201612","경부선","노량진","488754","59370","460314","55900","20170108"
"201612","경부선","당정","202068","30331","192217","28868","20170108"
"201612","경부선","대방","423773","75650","418115","76028","20170108"
"201612","경부선","독산","434437","66934","452353","70203","20170108"
"201612","경부선","두정","171218","22520","185888","23269","20170108"
"201612","경부선","직산","24514","5290","26877","5381","20170108"
"201612","경원선","청량리(서울시립대입구)","324870","135302","378909","145515","20170108"
"201612","경원선","지행","189626","44914","187747","44459","20170108"
"201612","경원선","동두천","51194","18277","59873","24419","20170108"
"201612","경원선","도봉산","160433","82229","88114","64033","20170108"
"201612","경원선","도봉","135778","67811","126931","68323","20170108"
"201612","경원선","덕계","51094","16382","44618","15971","20170108"
"201612","경원선","가능","174862","62512","162666","61297","20170108"
"201612","경원선","방학","219299","103014","207578","102292","20170108"
"201612","경원선","광운대","253739","54009","233304","53958","20170108"
"201612","경원선","회룡","277851","137239","257891","137311","20170108"
"201612","경원선","이촌(국립중앙박물관)","115230","29832","86452","24051","20170108"
"201612","경원선","보산","47409","14512","43608","13651","20170108"
"201612","경원선","의정부","587779","123238","617981","124152","20170108"
"201612","경원선","서빙고","49967","16461","52416","16334","20170108"
"201612","경원선","소요산","60727","62044","45956","54046","20170108"
"201612","경원선","석계","280436","64755","313549","69241","20170108"
"201612","경원선","월계","131327","51797","116341","49244","20170108"
"201612","경원선","신이문","242536","67310","205445","65485","20170108"
"201612","경원선","왕십리(성동구청)","491522","61441","535823","65836","20170108"
"201612","경원선","양주","234456","51305","202261","48309","20170108"
"201612","경원선","옥수","1588","103","840","71","20170108"
"201612","경원선","외대앞","330037","56822","305731","56214","20170108"
"201612","경원선","응봉","43113","17784","34453","16299","20170108"
"201612","경원선","한남","102632","32450","105610","30818","20170108"
"201612","경원선","녹양","125257","33530","111960","31490","20170108"
"201612","경원선","녹천","125193","38340","97265","35045","20170108"
"201612","경원선","덕정","181966","34636","172119","35047","20170108"
"201612","경원선","동두천중앙","85819","39827","78818","40235","20170108"
"201612","경원선","망월사","197230","67696","195277","69610","20170108"
"201612","경원선","창동","2","0","0","0","20170108"
"201612","경의선","능곡","88598","29127","79994","28065","20170108"
"201612","경의선","홍대입구","45857","4643","69240","5596","20170108"
"201612","경의선","금촌","187170","42133","176530","42800","20170108"
"201612","경의선","야당","86580","20515","79199","19845","20170108"
"201612","경의선","금릉","127574","24323","125687","23710","20170108"
"201612","경의선","공덕","54869","9358","57633","9796","20170108"
"201612","경의선","강매","62706","14826","50410","14071","20170108"
"201612","경의선","수색","53515","16599","58572","17258","20170108"
"201612","경의선","풍산","118610","28045","107706","28075","20170108"
"201612","경의선","파주","39986","6956","26999","5492","20170108"
"201612","경의선","일산","237136","55169","224018","55045","20170108"
"201612","경의선","백마","175523","30575","156259","30318","20170108"
"201612","경의선","행신","204010","34189","189294","34389","20170108"
"201612","경의선","화전","65431","7902","60286","7533","20170108"
"201612","경의선","효창공원앞","53589","10618","56132","11608","20170108"
"201612","경의선","서강대","56407","8691","57958","8047","20170108"
"201612","경의선","서울역","77083","9496","91844","11893","20170108"
"201612","경의선","신촌","20789","3048","27998","3884","20170108"
"201612","경의선","운정","125658","28842","112020","27651","20170108"
"201612","경의선","월롱","62092","8009","66995","8765","20170108"
"201612","경의선","가좌","97143","41613","84580","42467","20170108"
"201612","경의선","곡산","12652","4347","12442","4235","20170108"
"201612","경의선","디지털미디어시티","62029","10038","55901","10063","20170108"
"201612","경의선","문산","153235","42072","148874","41751","20170108"
"201612","경의선","탄현","205151","37017","192447","36043","20170108"
"201612","경인선","간석","170028","45356","159235","43916","20170108"
"201612","경인선","동인천","479680","126779","449490","122120","20170108"
"201612","경인선","오류동","294893","87516","267677","85153","20170108"
"201612","경인선","중동","255692","65232","233976","64967","20170108"
"201612","경인선","역곡","835753","144955","788994","145544","20170108"
"201612","경인선","송내","915320","117784","897694","115654","20170108"
"201612","경인선","부평","1075610","143187","1197288","146541","20170108"
"201612","경인선","제물포","278749","53970","259956","54753","20170108"
"201612","경인선","인천","104645","32960","85032","30337","20170108"
"201612","경인선","주안","724706","106614","664654","98509","20170108"
"201612","경인선","백운","228968","65549","219963","66307","20170108"
"201612","경인선","부개","265957","64487","245016","63298","20170108"
"201612","경인선","부천","1107373","208277","1094187","207865","20170108"
"201612","경인선","소사","321944","86391","312502","85174","20170108"
"201612","경인선","온수(성공회대입구)","185952","44867","176537","44601","20170108"
"201612","경인선","개봉","607478","156949","604487","163043","20170108"
"201612","경인선","구일","177987","32816","183198","32455","20170108"
"201612","경인선","도화","90175","36476","78661","35696","20170108"
"201612","경인선","도원","93126","35741","95296","37102","20170108"
"201612","경인선","동암","557080","112177","550600","112758","20170108"
"201612","경춘선","평내호평","140222","39347","134884","36843","20170108"
"201612","경춘선","마석","78070","29574","80561","29583","20170108"
"201612","경춘선","신내","14668","6153","16868","5426","20170108"
"201612","경춘선","대성리","15873","4092","15487","3737","20170108"
"201612","경춘선","가평","56249","11649","60914","11134","20170108"
"201612","경춘선","사릉","89460","17820","82372","17316","20170108"
"201612","경춘선","강촌","15316","3013","13325","2968","20170108"
"201612","경춘선","굴봉산","4243","1200","4499","1220","20170108"
"201612","경춘선","천마산","27377","13734","24538","13626","20170108"
"201612","경춘선","춘천","46038","14776","41184","12018","20170108"
"201612","경춘선","청평","55696","13659","48483","13308","20170108"
"201612","경춘선","갈매","37465","11282","30768","10299","20170108"
"201612","경춘선","남춘천","73523","22810","73924","23263","20170108"
"201612","경춘선","백양리","9042","814","8189","858","20170108"
"201612","경춘선","김유정","10576","2633","11849","2648","20170108"
"201612","경춘선","별내","56859","15128","54975","14603","20170108"
"201612","경춘선","상천","6593","3327","6140","3274","20170108"
"201612","경춘선","금곡","30374","13566","29446","12794","20170108"
"201612","경춘선","퇴계원","82867","23458","72216","22284","20170108"
"201612","공항철도 1호선","공덕","42187","6086","56246","6581","20170108"
"201612","공항철도 1호선","청라국제도시","142598","8522","135975","8512","20170108"
"201612","공항철도 1호선","공항화물청사","71766","7514","80214","7512","20170108"
"201612","공항철도 1호선","계양","313762","30229","288764","29381","20170108"
"201612","공항철도 1호선","검암","271033","24653","260641","24322","20170108"
"201612","공항철도 1호선","운서","149528","23025","148053","22541","20170108"
"201612","공항철도 1호선","서울역","284662","29808","238590","25350","20170108"
"201612","공항철도 1호선","홍대입구","260479","16781","259928","15907","20170108"
"201612","공항철도 1호선","영종","42860","10719","40805","10805","20170108"
"201612","공항철도 1호선","디지털미디어시티","349788","22815","302065","20795","20170108"
"201612","공항철도 1호선","인천국제공항","398647","36805","374150","34512","20170108"
"201612","공항철도 1호선","김포공항","298046","17085","182272","12519","20170108"
"201612","과천선","범계","873632","109580","854917","107430","20170108"
"201612","과천선","인덕원","728896","104367","699705","106534","20170108"
"201612","과천선","평촌","455715","61625","444838","61954","20170108"
"201612","과천선","대공원","101634","31516","106282","33885","20170108"
"201612","과천선","정부과천청사","328940","67456","305174","64589","20170108"
"201612","과천선","경마공원","171545","60949","175786","60864","20170108"
"201612","과천선","선바위","258496","30873","203522","28957","20170108"
"201612","과천선","과천","132739","34758","103396","33278","20170108"
"201612","분당선","구룡","47450","18261","43464","18465","20170108"
"201612","분당선","매탄권선","123175","14186","113812","13694","20170108"
"201612","분당선","야탑","746166","155565","788995","153796","20170108"
"201612","분당선","서현","726251","133655","746963","131865","20170108"
"201612","분당선","신갈","115399","30191","108014","29588","20170108"
"201612","분당선","가천대","268475","23731","299160","25909","20170108"
"201612","분당선","미금","493753","120593","520764","133521","20170108"
"201612","분당선","한티","367645","66608","388343","67498","20170108"
"201612","분당선","개포동","92098","21684","92895","22539","20170108"
"201612","분당선","구성","117605","39765","112301","40406","20170108"
"201612","분당선","대모산입구","81171","28523","70965","27629","20170108"
"201612","분당선","기흥","217446","30563","206612","31575","20170108"
"201612","분당선","도곡","166238","40505","178034","41596","20170108"
"201612","분당선","망포","364063","29444","326415","28155","20170108"
"201612","분당선","매교","69290","17564","67795","17666","20170108"
"201612","분당선","모란","570551","152727","551846","166696","20170108"
"201612","분당선","복정","3","0","0","0","20170108"
"201612","분당선","보정","62712","25350","47818","23533","20170108"
"201612","분당선","상갈","132123","30553","122892","28399","20170108"
"201612","분당선","서울숲","174414","21572","170521","20936","20170108"
"201612","분당선","선정릉","207092","38854","233695","39472","20170108"
"201612","분당선","수내","361949","80455","361839","79663","20170108"
"201612","분당선","선릉","237397","27494","504662","47716","20170108"
"201612","분당선","수원","286787","26853","188154","16286","20170108"
"201612","분당선","수서","275735","50715","280322","51387","20170108"
"201612","분당선","수원시청","305439","34683","347802","35258","20170108"
"201612","분당선","압구정로데오","423685","40112","490002","38131","20170108"
"201612","분당선","영통","258248","27964","260257","27882","20170108"
"201612","분당선","정자","453480","82118","499696","81078","20170108"
"201612","분당선","이매","139234","40580","143613","42117","20170108"
"201612","분당선","죽전","437367","80626","492960","90055","20170108"
"201612","분당선","청명","114571","16503","103398","16688","20170108"
"201612","분당선","태평","380566","88402","355739","90752","20170108"
"201612","분당선","강남구청","226888","38722","268594","41536","20170108"
"201612","분당선","오리","377311","94294","313154","79367","20170108"
"201612","수인선","숭의","70149","22566","66885","21745","20170108"
"201612","수인선","달월","2386","1060","2033","534","20170108"
"201612","수인선","송도","75705","20610","71933","20691","20170108"
"201612","수인선","소래포구","112398","43261","105483","42749","20170108"
"201612","수인선","호구포","98103","16433","98958","16546","20170108"
"201612","수인선","월곶","70087","13159","63964","12964","20170108"
"201612","수인선","인하대","139721","20208","128531","18758","20170108"
"201612","수인선","인천논현","166490","30931","172430","30362","20170108"
"201612","수인선","연수","136326","26619","134760","26545","20170108"
"201612","수인선","원인재","132372","27561","132137","27472","20170108"
"201612","수인선","신포","45307","11484","48129","11514","20170108"
"201612","수인선","남동인더스파크","59667","4745","66363","4825","20170108"
"201612","수인선","인천","20801","8681","40553","11170","20170108"
"201612","안산선","고잔","251952","35161","245710","33893","20170108"
"201612","안산선","반월","133066","27862","119444","27123","20170108"
"201612","안산선","산본","484800","101278","516383","103679","20170108"
"201612","안산선","대야미","104521","21447","92329","20242","20170108"
"201612","안산선","한대앞","259540","41068","249198","40499","20170108"
"201612","안산선","수리산","113067","30695","81822","28829","20170108"
"201612","안산선","안산","488319","44275","449473","41366","20170108"
"201612","안산선","정왕","258126","24104","272942","25400","20170108"
"201612","안산선","중앙","486384","59137","515618","58361","20170108"
"201612","안산선","초지","115291","15273","111974","14532","20170108"
"201612","안산선","신길온천","46753","8413","41859","8279","20170108"
"201612","안산선","상록수","575433","84565","556777","85039","20170108"
"201612","안산선","오이도","241209","30290","230964","30058","20170108"
"201612","일산선","화정","497514","132807","521734","136086","20170108"
"201612","일산선","대곡","37150","9061","26030","7918","20170108"
"201612","일산선","대화","389754","91618","303444","82848","20170108"
"201612","일산선","지축","0","1","0","0","20170108"
"201612","일산선","주엽","203446","98792","203676","101936","20170108"
"201612","일산선","원흥","162909","37571","136142","34830","20170108"
"201612","일산선","백석","305707","78262","303666","76199","20170108"
"201612","일산선","원당","301204","85236","282251","84801","20170108"
"201612","일산선","삼송","356374","80964","329465","81105","20170108"
"201612","일산선","정발산","238097","56757","258490","53639","20170108"
"201612","일산선","마두","186888","77358","196144","79770","20170108"
"201612","장항선","쌍용(나사렛대)","65509","14918","60114","14417","20170108"
"201612","장항선","신창(순천향대)","51193","8080","46782","7705","20170108"
"201612","장항선","온양온천","96667","70245","97336","69939","20170108"
"201612","장항선","봉명","29032","13374","28418","13072","20170108"
"201612","장항선","아산","78691","8890","66581","8096","20170108"
"201612","장항선","배방","24149","7472","22710","7332","20170108"
"201612","중앙선","구리","350690","83334","368151","84875","20170108"
"201612","중앙선","회기","815864","131425","789904","130829","20170108"
"201612","중앙선","덕소","153820","49319","152163","49332","20170108"
"201612","중앙선","망우","199079","66432","191770","67200","20170108"
"201612","중앙선","상봉(시외버스터미널)","141081","35586","137029","34249","20170108"
"201612","중앙선","아신","18423","5639","18697","5396","20170108"
"201612","중앙선","신원","4138","2593","3919","2230","20170108"
"201612","중앙선","양수","41944","15708","41731","15794","20170108"
"201612","중앙선","양원","42372","15787","43630","15580","20170108"
"201612","중앙선","양정","18417","7129","15715","6238","20170108"
"201612","중앙선","양평","86566","32639","86610","32995","20170108"
"201612","중앙선","오빈","7225","3682","6793","3602","20170108"
"201612","중앙선","용문","47367","35158","47526","34572","20170108"
"201612","중앙선","원덕","7246","4979","6942","4866","20170108"
"201612","중앙선","운길산","21107","7539","19261","7531","20170108"
"201612","중앙선","중랑","137621","50425","127796","49870","20170108"
"201612","중앙선","팔당","17514","4998","17084","4456","20170108"
"201612","중앙선","도심","61559","20131","47978","19452","20170108"
"201612","중앙선","국수","18876","7997","17775","8005","20170108"
"201612","중앙선","도농","228540","56516","195688","53957","20170108"
"201611","1호선","서울역","1764932","233613","1551558","214816","20161208"
"201611","1호선","시청","867026","113560","926713","115387","20161208"
"201611","1호선","종로3가","819339","351300","725706","319652","20161208"
"201611","1호선","동대문","354720","134229","418629","141905","20161208"
"201611","1호선","제기동","305730","304093","299437","322823","20161208"
"201611","1호선","종로5가","595344","251402","599718","240915","20161208"
"201611","1호선","청량리(서울시립대입구)","562207","333910","593649","338937","20161208"
"201611","1호선","신설동","392750","121016","387167","116151","20161208"
"201611","1호선","동묘앞","182480","135046","202754","137288","20161208"
"201611","1호선","종각","1468143","160931","1358563","148544","20161208"
"201611","2호선","을지로3가","576394","90981","551913","88504","20161208"
"201611","2호선","을지로4가","316604","93633","306156","89020","20161208"
"201611","2호선","신당","364163","106266","388115","107807","20161208"
"201611","2호선","뚝섬","450736","65094","477662","65712","20161208"
"201611","2호선","건대입구","1314724","95426","1430891","99349","20161208"
"201611","2호선","구의(광진구청)","652883","107619","633418","108937","20161208"
"201611","2호선","강변(동서울터미널)","1371690","143584","1373075","142240","20161208"
"201611","2호선","잠실나루","478180","88279","453318","88960","20161208"
"201611","2호선","잠실(송파구청)","2333442","207433","2177737","193293","20161208"
"201611","2호선","종합운동장","344177","54346","397670","58450","20161208"
"201611","2호선","삼성(무역센터)","1642310","125076","1704745","118874","20161208"
"201611","2호선","선릉","1492833","203547","1282398","174390","20161208"
"201611","2호선","역삼","1253489","149075","1393433","152602","20161208"
"201611","2호선","교대(법원.검찰청)","999042","163813","1121568","180152","20161208"
"201611","2호선","강남","2790176","166389","2829635","148175","20161208"
"201611","2호선","서초","642308","87758","640033","87877","20161208"
"201611","2호선","방배","599519","82649","607028","82028","20161208"
"201611","2호선","사당","1119700","196056","1343139","186588","20161208"
"201611","2호선","낙성대","855189","109920","821690","110997","20161208"
"201611","2호선","서울대입구(관악구청)","1441237","207214","1404513","200386","20161208"
"201611","2호선","봉천","581519","145557","526423","146228","20161208"
"201611","2호선","신림","1981128","239152","1931301","244686","20161208"
"201611","2호선","신대방","753348","131192","705048","133561","20161208"
"201611","2호선","구로디지털단지","1809638","161675","1812578","164640","20161208"
"201611","2호선","문래","514051","84776","524175","83960","20161208"
"201611","2호선","신도림","1741259","201378","1750581","193611","20161208"
"201611","2호선","영등포구청","569328","102679","574233","102628","20161208"
"201611","2호선","당산","604621","64793","694793","70537","20161208"
"201611","2호선","합정","956987","76828","1008286","75445","20161208"
"201611","2호선","홍대입구","2189797","119133","2337538","116092","20161208"
"201611","2호선","신촌","1455118","140644","1475613","138343","20161208"
"201611","2호선","아현","260669","62219","245943","61490","20161208"
"201611","2호선","충정로(경기대입구)","325435","54097","357307","54910","20161208"
"201611","2호선","용답","62660","16942","65025","16498","20161208"
"201611","2호선","신답","31477","10306","36168","11257","20161208"
"201611","2호선","신설동","91662","33467","83026","33045","20161208"
"201611","2호선","도림천","27187","6217","32271","6982","20161208"
"201611","2호선","신정네거리","252323","65046","256309","65933","20161208"
"201611","2호선","을지로입구","1568630","118425","1549897","109896","20161208"
"201611","2호선","성수","706605","97713","774323","99839","20161208"
"201611","2호선","한양대","429394","21318","503175","22699","20161208"
"201611","2호선","왕십리(성동구청)","596446","59993","476150","50168","20161208"
"201611","2호선","동대문역사문화공원","522340","59420","616173","64076","20161208"
"201611","2호선","용두(동대문구청)","48112","22591","50420","24451","20161208"
"201611","2호선","시청","832078","65333","849724","60787","20161208"
"201611","2호선","상왕십리","278614","57480","260250","58060","20161208"
"201611","2호선","이대","636988","74145","683998","75471","20161208"
"201611","2호선","양천구청","179616","46163","191065","46868","20161208"
"201611","2호선","대림(구로구청)","851231","115184","882345","120597","20161208"
"201611","2호선","신천","708493","116324","700706","113113","20161208"
"201611","3호선","지축","31053","10762","31082","12441","20161208"
"201611","3호선","오금","191171","26916","168503","24692","20161208"
"201611","3호선","연신내","1072597","256155","1008348","248627","20161208"
